Product_ID,SKU,Product_Name,Product_Brand,Product_Category_Name,Product_Category_ID
P00121942,APP-LG-152,LG Appliances 536,LG,Appliances,11
P00361142,COMP-LEN-377,Lenovo Computers 915,Lenovo,Computers,15
P00340842,COMP-ASU-815,Asus Computers 588,Asus,Computers,14
P00073042,COMP-DEL-379,Dell Computers 675,Dell,Computers,13
P00026442,HLT-PHI-581,Philips Health 636,Philips,Health,10
P00334142,ENT-SON-676,Sony Entertainment 655,Sony,Entertainment,8
P00140542,ELEC-APP-584,Apple Electronics 207,Apple,Electronics,3
P00103442,APP-SAM-478,Samsung Appliances 931,Samsung,Appliances,6
P00246242,ELEC-APP-703,Apple Electronics 912,Apple,Electronics,3
P00091042,MOB-APP-641,Apple Mobile 774,Apple,Mobile,4
P00191542,COMP-DEL-706,Dell Computers 167,Dell,Computers,13
P00291542,ELEC-SON-468,Sony Electronics 721,Sony,Electronics,7
P00356342,ELEC-SON-271,Sony Electronics 379,Sony,Electronics,7
P00356242,ELEC-SAM-800,Samsung Electronics 351,Samsung,Electronics,5
P00188842,COMP-DEL-830,Dell Computers 213,Dell,Computers,13
P00189942,APP-PHI-320,Philips Appliances 203,Philips,Appliances,9
P00034542,COMP-LEN-194,Lenovo Computers 770,Lenovo,Computers,15
P00326442,ELEC-LG-423,LG Electronics 603,LG,Electronics,12
P00335142,COMP-DEL-558,Dell Computers 526,Dell,Computers,13
P00060942,COMP-DEL-350,Dell Computers 948,Dell,Computers,13
P00141742,COMP-DEL-587,Dell Computers 104,Dell,Computers,13
P00361442,ENT-SON-208,Sony Entertainment 796,Sony,Entertainment,8
P00351742,MOB-APP-203,Apple Mobile 128,Apple,Mobile,4
P00353342,COMP-ASU-653,Asus Computers 864,Asus,Computers,14
P00267442,APP-LG-688,LG Appliances 923,LG,Appliances,11
P00360642,ELEC-APP-720,Apple Electronics 271,Apple,Electronics,3
P00243742,COMP-DEL-347,Dell Computers 434,Dell,Computers,13
P00243442,MOB-APP-744,Apple Mobile 198,Apple,Mobile,4
P00103542,ELEC-APP-266,Apple Electronics 898,Apple,Electronics,3
P00103942,COMP-ASU-402,Asus Computers 988,Asus,Computers,14
P00286242,ELEC-APP-677,Apple Electronics 303,Apple,Electronics,3
P00140642,ELEC-SAM-954,Samsung Electronics 646,Samsung,Electronics,5
P00315942,MOB-APP-871,Apple Mobile 604,Apple,Mobile,4
P00259642,COMP-LEN-570,Lenovo Computers 316,Lenovo,Computers,15
P00070642,ELEC-SAM-561,Samsung Electronics 332,Samsung,Electronics,5
P00076142,COMP-ASU-522,Asus Computers 837,Asus,Computers,14
P00299942,COMP-DEL-547,Dell Computers 599,Dell,Computers,13
P00133342,COMP-LEN-248,Lenovo Computers 619,Lenovo,Computers,15
P00107042,COMP-LEN-587,Lenovo Computers 351,Lenovo,Computers,15
P00012042,COMP-ASU-206,Asus Computers 886,Asus,Computers,14
P00009642,COMP-ASU-698,Asus Computers 172,Asus,Computers,14
P00138642,APP-SAM-482,Samsung Appliances 435,Samsung,Appliances,6
P00316342,HLT-PHI-130,Philips Health 135,Philips,Health,10
P00087742,MOB-APP-957,Apple Mobile 827,Apple,Mobile,4
P00143942,APP-SAM-269,Samsung Appliances 786,Samsung,Appliances,6
P00088142,COMP-HP-914,HP Computers 918,HP,Computers,1
P00244542,ELEC-SAM-576,Samsung Electronics 563,Samsung,Electronics,5
P00245042,COMP-DEL-176,Dell Computers 845,Dell,Computers,13
P00137942,APP-SAM-121,Samsung Appliances 927,Samsung,Appliances,6
P00134842,ELEC-LG-895,LG Electronics 837,LG,Electronics,12
P00187642,COMP-LEN-922,Lenovo Computers 613,Lenovo,Computers,15
P00340542,ELEC-SON-727,Sony Electronics 125,Sony,Electronics,7
P00195142,ELEC-LG-970,LG Electronics 461,LG,Electronics,12
P00287142,APP-SAM-286,Samsung Appliances 343,Samsung,Appliances,6
P00235642,COMP-DEL-560,Dell Computers 195,Dell,Computers,13
P00048842,MOB-APP-237,Apple Mobile 672,Apple,Mobile,4
P00273042,APP-LG-966,LG Appliances 971,LG,Appliances,11
P00269042,COMP-ASU-312,Asus Computers 626,Asus,Computers,14
P00255242,ELEC-HP-200,HP Electronics 638,HP,Electronics,2
P00090742,COMP-ASU-971,Asus Computers 706,Asus,Computers,14
P00121742,HLT-PHI-281,Philips Health 521,Philips,Health,10
P00254442,COMP-ASU-885,Asus Computers 174,Asus,Computers,14
P00244942,ELEC-SAM-135,Samsung Electronics 251,Samsung,Electronics,5
P00071742,MOB-APP-789,Apple Mobile 928,Apple,Mobile,4
P00112742,COMP-LEN-903,Lenovo Computers 993,Lenovo,Computers,15
P00353442,APP-LG-197,LG Appliances 749,LG,Appliances,11
P00290742,COMP-LEN-720,Lenovo Computers 373,Lenovo,Computers,15
P00080942,COMP-ASU-114,Asus Computers 914,Asus,Computers,14
P00048242,COMP-DEL-117,Dell Computers 644,Dell,Computers,13
P00242442,ELEC-LG-966,LG Electronics 784,LG,Electronics,12
P00215542,COMP-HP-835,HP Computers 492,HP,Computers,1
P00154842,APP-PHI-179,Philips Appliances 273,Philips,Appliances,9
P00254842,COMP-ASU-647,Asus Computers 791,Asus,Computers,14
P00143842,MOB-APP-460,Apple Mobile 287,Apple,Mobile,4
P00276742,COMP-LEN-415,Lenovo Computers 331,Lenovo,Computers,15
P00338342,MOB-APP-175,Apple Mobile 358,Apple,Mobile,4
P00267042,MOB-APP-300,Apple Mobile 419,Apple,Mobile,4
P00149842,ELEC-TOS-892,Toshiba Electronics 458,Toshiba,Electronics,16
P00228842,APP-PHI-586,Philips Appliances 994,Philips,Appliances,9
P00157242,ELEC-LG-771,LG Electronics 775,LG,Electronics,12
P00278742,COMP-ASU-461,Asus Computers 186,Asus,Computers,14
P00043442,APP-LG-304,LG Appliances 414,LG,Appliances,11
P00325842,APP-PHI-863,Philips Appliances 407,Philips,Appliances,9
P00012442,ELEC-HP-374,HP Electronics 791,HP,Electronics,2
P00166842,MOB-APP-674,Apple Mobile 823,Apple,Mobile,4
P00252242,ELEC-SAM-265,Samsung Electronics 608,Samsung,Electronics,5
P00069942,COMP-DEL-274,Dell Computers 119,Dell,Computers,13
P00021542,ELEC-SAM-951,Samsung Electronics 826,Samsung,Electronics,5
P00160142,COMP-LEN-865,Lenovo Computers 165,Lenovo,Computers,15
P00019442,ELEC-LG-149,LG Electronics 591,LG,Electronics,12
P00333242,COMP-ASU-122,Asus Computers 347,Asus,Computers,14
P00343642,MOB-APP-299,Apple Mobile 384,Apple,Mobile,4
P00318042,ELEC-TOS-430,Toshiba Electronics 344,Toshiba,Electronics,16
P00054842,ELEC-SON-815,Sony Electronics 250,Sony,Electronics,7
P00260942,ELEC-TOS-914,Toshiba Electronics 611,Toshiba,Electronics,16
P00055842,HLT-PHI-168,Philips Health 956,Philips,Health,10
P00264342,COMP-ASU-430,Asus Computers 656,Asus,Computers,14
P00061942,COMP-LEN-381,Lenovo Computers 317,Lenovo,Computers,15
P00153442,COMP-DEL-976,Dell Computers 342,Dell,Computers,13
P00336342,COMP-LEN-283,Lenovo Computers 181,Lenovo,Computers,15
P00056742,COMP-DEL-306,Dell Computers 912,Dell,Computers,13
P00264842,COMP-ASU-820,Asus Computers 526,Asus,Computers,14
P00353842,APP-PHI-633,Philips Appliances 165,Philips,Appliances,9
P00078042,COMP-DEL-512,Dell Computers 444,Dell,Computers,13
P00071642,HLT-PHI-945,Philips Health 809,Philips,Health,10
P00204142,COMP-LEN-593,Lenovo Computers 623,Lenovo,Computers,15
P00067342,COMP-LEN-926,Lenovo Computers 682,Lenovo,Computers,15
P00100542,ELEC-TOS-653,Toshiba Electronics 355,Toshiba,Electronics,16
P00300542,ELEC-SON-953,Sony Electronics 654,Sony,Electronics,7
P00156342,COMP-DEL-557,Dell Computers 151,Dell,Computers,13
P00353642,APP-PHI-656,Philips Appliances 402,Philips,Appliances,9
P00285942,MOB-APP-555,Apple Mobile 670,Apple,Mobile,4
P00209342,ELEC-LG-745,LG Electronics 205,LG,Electronics,12
P00038242,MOB-APP-784,Apple Mobile 154,Apple,Mobile,4
P00275042,ELEC-SAM-126,Samsung Electronics 939,Samsung,Electronics,5
P00324142,APP-LG-982,LG Appliances 410,LG,Appliances,11
P00345042,ELEC-TOS-732,Toshiba Electronics 366,Toshiba,Electronics,16
P00197842,APP-SAM-391,Samsung Appliances 102,Samsung,Appliances,6
P00081442,ELEC-TOS-831,Toshiba Electronics 848,Toshiba,Electronics,16
P00311442,APP-PHI-526,Philips Appliances 816,Philips,Appliances,9
P00159742,ELEC-HP-205,HP Electronics 899,HP,Electronics,2
P00011542,ELEC-SON-606,Sony Electronics 949,Sony,Electronics,7
P00298042,ELEC-TOS-458,Toshiba Electronics 732,Toshiba,Electronics,16
P00160842,APP-PHI-260,Philips Appliances 128,Philips,Appliances,9
P00238142,MOB-APP-777,Apple Mobile 192,Apple,Mobile,4
P00064842,ELEC-HP-893,HP Electronics 742,HP,Electronics,2
P00342642,ELEC-TOS-298,Toshiba Electronics 541,Toshiba,Electronics,16
P00251142,ELEC-TOS-520,Toshiba Electronics 967,Toshiba,Electronics,16
P00146642,COMP-LEN-259,Lenovo Computers 623,Lenovo,Computers,15
P00361042,ELEC-LG-995,LG Electronics 513,LG,Electronics,12
P00161042,ELEC-HP-844,HP Electronics 679,HP,Electronics,2
P0095042,COMP-DEL-253,Dell Computers 783,Dell,Computers,13
P00337342,ELEC-LG-657,LG Electronics 240,LG,Electronics,12
P00345142,COMP-DEL-989,Dell Computers 803,Dell,Computers,13
P00168842,ELEC-TOS-673,Toshiba Electronics 526,Toshiba,Electronics,16
P00046542,ELEC-TOS-254,Toshiba Electronics 800,Toshiba,Electronics,16
P00060142,HLT-PHI-340,Philips Health 680,Philips,Health,10
P00254042,MOB-APP-314,Apple Mobile 101,Apple,Mobile,4
P00071842,COMP-ASU-389,Asus Computers 310,Asus,Computers,14
P00151442,ELEC-SON-134,Sony Electronics 697,Sony,Electronics,7
P00133242,ELEC-HP-819,HP Electronics 102,HP,Electronics,2
P00082442,ELEC-TOS-342,Toshiba Electronics 918,Toshiba,Electronics,16
P00072342,COMP-ASU-897,Asus Computers 683,Asus,Computers,14
P00240642,COMP-ASU-244,Asus Computers 232,Asus,Computers,14
P00314142,COMP-LEN-737,Lenovo Computers 817,Lenovo,Computers,15
P00132342,APP-PHI-319,Philips Appliances 532,Philips,Appliances,9
P00343242,ELEC-LG-208,LG Electronics 413,LG,Electronics,12
P00261442,ELEC-TOS-568,Toshiba Electronics 526,Toshiba,Electronics,16
P00296842,COMP-ASU-289,Asus Computers 239,Asus,Computers,14
P0093742,ELEC-APP-444,Apple Electronics 731,Apple,Electronics,3
P00289142,ELEC-TOS-128,Toshiba Electronics 287,Toshiba,Electronics,16
P00266242,APP-LG-502,LG Appliances 445,LG,Appliances,11
P00338742,ELEC-APP-425,Apple Electronics 873,Apple,Electronics,3
P00132442,COMP-DEL-304,Dell Computers 183,Dell,Computers,13
P00222742,ELEC-TOS-201,Toshiba Electronics 966,Toshiba,Electronics,16
P00172742,ELEC-SAM-139,Samsung Electronics 726,Samsung,Electronics,5
P00060442,ELEC-TOS-799,Toshiba Electronics 296,Toshiba,Electronics,16
P00181142,ELEC-HP-481,HP Electronics 120,HP,Electronics,2
P00040542,ELEC-TOS-900,Toshiba Electronics 985,Toshiba,Electronics,16
P00068542,ENT-SON-186,Sony Entertainment 926,Sony,Entertainment,8
P00325642,ELEC-SON-907,Sony Electronics 610,Sony,Electronics,7
P00328842,APP-LG-397,LG Appliances 417,LG,Appliances,11
P00018442,COMP-LEN-864,Lenovo Computers 505,Lenovo,Computers,15
P00201142,ENT-SON-947,Sony Entertainment 347,Sony,Entertainment,8
P00205342,ELEC-TOS-695,Toshiba Electronics 458,Toshiba,Electronics,16
P00205742,ELEC-LG-943,LG Electronics 354,LG,Electronics,12
P00139442,APP-SAM-234,Samsung Appliances 271,Samsung,Appliances,6
P00004942,COMP-ASU-847,Asus Computers 307,Asus,Computers,14
P00061742,COMP-ASU-841,Asus Computers 625,Asus,Computers,14
P00092842,ELEC-HP-983,HP Electronics 989,HP,Electronics,2
P00030542,ELEC-APP-912,Apple Electronics 768,Apple,Electronics,3
P00202342,APP-PHI-874,Philips Appliances 109,Philips,Appliances,9
P0097442,ELEC-TOS-635,Toshiba Electronics 281,Toshiba,Electronics,16
P00250042,COMP-HP-949,HP Computers 856,HP,Computers,1
P00129942,COMP-LEN-108,Lenovo Computers 820,Lenovo,Computers,15
P00186742,COMP-LEN-480,Lenovo Computers 144,Lenovo,Computers,15
P00063842,COMP-LEN-513,Lenovo Computers 715,Lenovo,Computers,15
P00323242,COMP-DEL-218,Dell Computers 807,Dell,Computers,13
P00341442,APP-LG-389,LG Appliances 918,LG,Appliances,11
P00023442,COMP-HP-559,HP Computers 244,HP,Computers,1
P00077542,ENT-SON-993,Sony Entertainment 951,Sony,Entertainment,8
P00369342,ELEC-APP-975,Apple Electronics 329,Apple,Electronics,3
P00327942,HLT-PHI-585,Philips Health 101,Philips,Health,10
P00163942,ELEC-HP-296,HP Electronics 725,HP,Electronics,2
P00332642,COMP-ASU-109,Asus Computers 576,Asus,Computers,14
P00068242,COMP-DEL-773,Dell Computers 171,Dell,Computers,13
P00108242,ELEC-LG-885,LG Electronics 671,LG,Electronics,12
P00228542,COMP-ASU-421,Asus Computers 640,Asus,Computers,14
P00325542,MOB-APP-420,Apple Mobile 204,Apple,Mobile,4
P00368842,COMP-LEN-177,Lenovo Computers 513,Lenovo,Computers,15
P00255042,APP-LG-139,LG Appliances 595,LG,Appliances,11
P00122042,ELEC-TOS-578,Toshiba Electronics 236,Toshiba,Electronics,16
P00014342,MOB-APP-776,Apple Mobile 167,Apple,Mobile,4
P00334942,COMP-ASU-708,Asus Computers 866,Asus,Computers,14
P00198442,ENT-SON-431,Sony Entertainment 484,Sony,Entertainment,8
P00076642,COMP-LEN-659,Lenovo Computers 705,Lenovo,Computers,15
P00050042,COMP-ASU-337,Asus Computers 117,Asus,Computers,14
P00249442,COMP-HP-854,HP Computers 278,HP,Computers,1
P00089642,HLT-PHI-119,Philips Health 620,Philips,Health,10
P00266342,ELEC-SAM-931,Samsung Electronics 744,Samsung,Electronics,5
P00229442,COMP-LEN-624,Lenovo Computers 159,Lenovo,Computers,15
P00255642,COMP-HP-717,HP Computers 119,HP,Computers,1
P00123042,COMP-ASU-612,Asus Computers 817,Asus,Computers,14
P00358642,APP-SAM-248,Samsung Appliances 707,Samsung,Appliances,6
P00103842,APP-SAM-718,Samsung Appliances 407,Samsung,Appliances,6
P00260842,ELEC-SON-949,Sony Electronics 921,Sony,Electronics,7
P00237742,ELEC-SAM-108,Samsung Electronics 122,Samsung,Electronics,5
P00153042,COMP-LEN-675,Lenovo Computers 562,Lenovo,Computers,15
P00114242,COMP-DEL-214,Dell Computers 472,Dell,Computers,13
P00144742,HLT-PHI-362,Philips Health 566,Philips,Health,10
P00066142,COMP-HP-620,HP Computers 737,HP,Computers,1
P00283442,APP-SAM-498,Samsung Appliances 945,Samsung,Appliances,6
P00133542,COMP-DEL-344,Dell Computers 504,Dell,Computers,13
P00308442,ELEC-LG-628,LG Electronics 114,LG,Electronics,12
P00278342,COMP-ASU-863,Asus Computers 142,Asus,Computers,14
P00013242,COMP-LEN-858,Lenovo Computers 171,Lenovo,Computers,15
P00011242,ELEC-HP-369,HP Electronics 361,HP,Electronics,2
P00333342,HLT-PHI-842,Philips Health 370,Philips,Health,10
P00144842,ELEC-TOS-786,Toshiba Electronics 811,Toshiba,Electronics,16
P00204842,ELEC-SON-673,Sony Electronics 825,Sony,Electronics,7
P00161742,ELEC-LG-763,LG Electronics 533,LG,Electronics,12
P00072142,APP-SAM-984,Samsung Appliances 163,Samsung,Appliances,6
P00062942,ELEC-TOS-825,Toshiba Electronics 934,Toshiba,Electronics,16
P00060342,COMP-HP-513,HP Computers 162,HP,Computers,1
P00065842,APP-SAM-241,Samsung Appliances 667,Samsung,Appliances,6
P00290142,ELEC-SON-580,Sony Electronics 470,Sony,Electronics,7
P00159342,HLT-PHI-129,Philips Health 875,Philips,Health,10
P00076242,COMP-HP-636,HP Computers 216,HP,Computers,1
P00264142,COMP-ASU-633,Asus Computers 706,Asus,Computers,14
P00264942,COMP-DEL-369,Dell Computers 679,Dell,Computers,13
P00287742,COMP-LEN-735,Lenovo Computers 470,Lenovo,Computers,15
P00224942,COMP-LEN-262,Lenovo Computers 619,Lenovo,Computers,15
P00104642,ELEC-LG-460,LG Electronics 940,LG,Electronics,12
P00158642,COMP-LEN-599,Lenovo Computers 304,Lenovo,Computers,15
P00019242,ELEC-TOS-129,Toshiba Electronics 351,Toshiba,Electronics,16
P00167142,APP-SAM-221,Samsung Appliances 758,Samsung,Appliances,6
P00143742,ELEC-SON-126,Sony Electronics 839,Sony,Electronics,7
P00080842,COMP-ASU-360,Asus Computers 112,Asus,Computers,14
P00255442,COMP-DEL-864,Dell Computers 859,Dell,Computers,13
P00351442,COMP-ASU-998,Asus Computers 756,Asus,Computers,14
P00367842,ELEC-SON-690,Sony Electronics 182,Sony,Electronics,7
P00306742,ELEC-LG-827,LG Electronics 862,LG,Electronics,12
P00136942,COMP-DEL-734,Dell Computers 749,Dell,Computers,13
P00167842,ELEC-LG-789,LG Electronics 830,LG,Electronics,12
P00123242,HLT-PHI-722,Philips Health 883,Philips,Health,10
P00028642,COMP-ASU-755,Asus Computers 152,Asus,Computers,14
P00045742,MOB-APP-965,Apple Mobile 735,Apple,Mobile,4
P00297242,ENT-SON-580,Sony Entertainment 846,Sony,Entertainment,8
P00277342,APP-SAM-432,Samsung Appliances 197,Samsung,Appliances,6
P00228742,MOB-APP-518,Apple Mobile 327,Apple,Mobile,4
P00076342,COMP-LEN-801,Lenovo Computers 194,Lenovo,Computers,15
P00135542,COMP-ASU-312,Asus Computers 233,Asus,Computers,14
P00044742,COMP-ASU-841,Asus Computers 335,Asus,Computers,14
P00157042,APP-LG-907,LG Appliances 910,LG,Appliances,11
P00340442,HLT-PHI-746,Philips Health 463,Philips,Health,10
P00309742,MOB-APP-645,Apple Mobile 997,Apple,Mobile,4
P00280042,COMP-DEL-775,Dell Computers 550,Dell,Computers,13
P00277142,ELEC-APP-268,Apple Electronics 458,Apple,Electronics,3
P00340142,ENT-SON-402,Sony Entertainment 158,Sony,Entertainment,8
P00284542,HLT-PHI-489,Philips Health 659,Philips,Health,10
P00358542,COMP-DEL-487,Dell Computers 726,Dell,Computers,13
P00363542,ELEC-SAM-971,Samsung Electronics 162,Samsung,Electronics,5
P00201742,ELEC-SAM-554,Samsung Electronics 953,Samsung,Electronics,5
P00262042,COMP-LEN-536,Lenovo Computers 713,Lenovo,Computers,15
P00211642,ELEC-TOS-574,Toshiba Electronics 504,Toshiba,Electronics,16
P00366742,ELEC-TOS-764,Toshiba Electronics 340,Toshiba,Electronics,16
P00144342,ELEC-SAM-563,Samsung Electronics 805,Samsung,Electronics,5
P00345542,ELEC-SAM-356,Samsung Electronics 182,Samsung,Electronics,5
P00210742,ELEC-APP-786,Apple Electronics 815,Apple,Electronics,3
P00078942,MOB-APP-447,Apple Mobile 173,Apple,Mobile,4
P00010642,COMP-ASU-246,Asus Computers 169,Asus,Computers,14
P00007742,COMP-ASU-597,Asus Computers 743,Asus,Computers,14
P00153242,ELEC-LG-999,LG Electronics 943,LG,Electronics,12
P00210242,ELEC-HP-398,HP Electronics 840,HP,Electronics,2
P00063542,APP-LG-749,LG Appliances 569,LG,Appliances,11
P00279742,ELEC-TOS-416,Toshiba Electronics 514,Toshiba,Electronics,16
P00174642,ELEC-APP-713,Apple Electronics 400,Apple,Electronics,3
P00365542,COMP-LEN-260,Lenovo Computers 422,Lenovo,Computers,15
P00330742,COMP-LEN-198,Lenovo Computers 138,Lenovo,Computers,15
P00161342,ENT-SON-831,Sony Entertainment 202,Sony,Entertainment,8
P00305442,ELEC-TOS-586,Toshiba Electronics 948,Toshiba,Electronics,16
P00135442,COMP-DEL-699,Dell Computers 253,Dell,Computers,13
P00111342,APP-SAM-915,Samsung Appliances 975,Samsung,Appliances,6
P00175342,COMP-ASU-939,Asus Computers 495,Asus,Computers,14
P00358042,COMP-HP-922,HP Computers 478,HP,Computers,1
P00362942,APP-PHI-466,Philips Appliances 340,Philips,Appliances,9
P00054142,COMP-DEL-719,Dell Computers 754,Dell,Computers,13
P00142442,MOB-APP-523,Apple Mobile 937,Apple,Mobile,4
P00137842,APP-SAM-321,Samsung Appliances 282,Samsung,Appliances,6
P00090142,COMP-LEN-136,Lenovo Computers 103,Lenovo,Computers,15
P00291642,ELEC-TOS-612,Toshiba Electronics 246,Toshiba,Electronics,16
P00293942,ELEC-TOS-898,Toshiba Electronics 234,Toshiba,Electronics,16
P00090342,APP-SAM-676,Samsung Appliances 856,Samsung,Appliances,6
P00017942,MOB-APP-111,Apple Mobile 172,Apple,Mobile,4
P00345342,ELEC-TOS-647,Toshiba Electronics 681,Toshiba,Electronics,16
P00125842,COMP-HP-403,HP Computers 938,HP,Computers,1
P00307242,ELEC-SON-940,Sony Electronics 135,Sony,Electronics,7
P00005542,COMP-ASU-885,Asus Computers 389,Asus,Computers,14
P0098042,COMP-LEN-449,Lenovo Computers 278,Lenovo,Computers,15
P00164142,APP-LG-996,LG Appliances 701,LG,Appliances,11
P00318542,ELEC-HP-550,HP Electronics 894,HP,Electronics,2
P00316042,APP-PHI-653,Philips Appliances 546,Philips,Appliances,9
P00311742,COMP-LEN-105,Lenovo Computers 414,Lenovo,Computers,15
P0099142,COMP-ASU-246,Asus Computers 990,Asus,Computers,14
P00215142,ELEC-LG-787,LG Electronics 386,LG,Electronics,12
P00154142,ELEC-TOS-527,Toshiba Electronics 352,Toshiba,Electronics,16
P00247442,ELEC-SON-995,Sony Electronics 136,Sony,Electronics,7
P00308142,APP-SAM-176,Samsung Appliances 777,Samsung,Appliances,6
P00215342,HLT-PHI-185,Philips Health 323,Philips,Health,10
P00364042,COMP-DEL-942,Dell Computers 434,Dell,Computers,13
P00069142,ELEC-TOS-915,Toshiba Electronics 605,Toshiba,Electronics,16
P00007642,COMP-LEN-355,Lenovo Computers 587,Lenovo,Computers,15
P00027942,ENT-SON-422,Sony Entertainment 956,Sony,Entertainment,8
P00014442,MOB-APP-505,Apple Mobile 554,Apple,Mobile,4
P00038542,COMP-LEN-748,Lenovo Computers 465,Lenovo,Computers,15
P00341842,COMP-DEL-180,Dell Computers 778,Dell,Computers,13
P00240742,APP-LG-490,LG Appliances 121,LG,Appliances,11
P00189442,APP-SAM-722,Samsung Appliances 357,Samsung,Appliances,6
P00339642,MOB-APP-298,Apple Mobile 364,Apple,Mobile,4
P00075142,APP-PHI-398,Philips Appliances 182,Philips,Appliances,9
P00081942,MOB-APP-463,Apple Mobile 642,Apple,Mobile,4
P00263742,ELEC-SON-365,Sony Electronics 773,Sony,Electronics,7
P00292542,ELEC-SON-552,Sony Electronics 981,Sony,Electronics,7
P00154342,ELEC-TOS-922,Toshiba Electronics 128,Toshiba,Electronics,16
P00364942,APP-SAM-658,Samsung Appliances 420,Samsung,Appliances,6
P00283742,COMP-DEL-181,Dell Computers 715,Dell,Computers,13
P00241942,ENT-SON-493,Sony Entertainment 839,Sony,Entertainment,8
P00338642,APP-PHI-776,Philips Appliances 355,Philips,Appliances,9
P00077442,COMP-ASU-881,Asus Computers 238,Asus,Computers,14
P00261642,COMP-LEN-485,Lenovo Computers 859,Lenovo,Computers,15
P00334842,ELEC-SON-435,Sony Electronics 667,Sony,Electronics,7
P00265942,ELEC-TOS-448,Toshiba Electronics 789,Toshiba,Electronics,16
P00235042,COMP-ASU-624,Asus Computers 349,Asus,Computers,14
P00253342,COMP-ASU-484,Asus Computers 463,Asus,Computers,14
P00207142,COMP-DEL-635,Dell Computers 167,Dell,Computers,13
P00364742,ELEC-APP-786,Apple Electronics 344,Apple,Electronics,3
P00257942,ELEC-LG-674,LG Electronics 341,LG,Electronics,12
P00284342,APP-LG-143,LG Appliances 627,LG,Appliances,11
P00296442,ELEC-HP-106,HP Electronics 130,HP,Electronics,2
P00181042,HLT-PHI-482,Philips Health 882,Philips,Health,10
P00271642,COMP-HP-925,HP Computers 100,HP,Computers,1
P00064642,COMP-DEL-810,Dell Computers 841,Dell,Computers,13
P00202042,APP-PHI-809,Philips Appliances 409,Philips,Appliances,9
P00337242,ENT-SON-707,Sony Entertainment 434,Sony,Entertainment,8
P00107442,MOB-APP-863,Apple Mobile 208,Apple,Mobile,4
P00014142,ELEC-TOS-424,Toshiba Electronics 540,Toshiba,Electronics,16
P00225342,ELEC-LG-445,LG Electronics 304,LG,Electronics,12
P00169942,HLT-PHI-304,Philips Health 154,Philips,Health,10
P00353942,APP-PHI-534,Philips Appliances 554,Philips,Appliances,9
P00185742,COMP-HP-867,HP Computers 109,HP,Computers,1
P00292942,APP-LG-730,LG Appliances 775,LG,Appliances,11
P00136142,COMP-ASU-679,Asus Computers 167,Asus,Computers,14
P00300342,MOB-APP-965,Apple Mobile 402,Apple,Mobile,4
P00323342,HLT-PHI-366,Philips Health 141,Philips,Health,10
P00336642,ELEC-LG-507,LG Electronics 447,LG,Electronics,12
P00277042,COMP-HP-219,HP Computers 668,HP,Computers,1
P00077142,ENT-SON-463,Sony Entertainment 767,Sony,Entertainment,8
P00064342,COMP-HP-256,HP Computers 828,HP,Computers,1
P00201942,COMP-ASU-692,Asus Computers 770,Asus,Computers,14
P00103742,COMP-LEN-433,Lenovo Computers 807,Lenovo,Computers,15
P00311842,APP-PHI-307,Philips Appliances 110,Philips,Appliances,9
P00351542,APP-PHI-328,Philips Appliances 180,Philips,Appliances,9
P00321142,ELEC-SAM-645,Samsung Electronics 380,Samsung,Electronics,5
P00299642,COMP-LEN-151,Lenovo Computers 403,Lenovo,Computers,15
P00071542,ELEC-TOS-368,Toshiba Electronics 858,Toshiba,Electronics,16
P00192442,APP-LG-124,LG Appliances 928,LG,Appliances,11
P00329142,ELEC-LG-305,LG Electronics 282,LG,Electronics,12
P00269842,ELEC-TOS-935,Toshiba Electronics 381,Toshiba,Electronics,16
P00131842,ENT-SON-331,Sony Entertainment 355,Sony,Entertainment,8
P00257242,ELEC-SAM-592,Samsung Electronics 190,Samsung,Electronics,5
P00306542,COMP-LEN-409,Lenovo Computers 201,Lenovo,Computers,15
P00342942,COMP-ASU-823,Asus Computers 427,Asus,Computers,14
P00275342,ELEC-LG-139,LG Electronics 604,LG,Electronics,12
P00248642,ELEC-TOS-339,Toshiba Electronics 865,Toshiba,Electronics,16
P00051242,ELEC-TOS-936,Toshiba Electronics 534,Toshiba,Electronics,16
P00291742,APP-SAM-758,Samsung Appliances 295,Samsung,Appliances,6
P00286942,COMP-ASU-645,Asus Computers 398,Asus,Computers,14
P00011142,COMP-LEN-315,Lenovo Computers 648,Lenovo,Computers,15
P00264742,ELEC-HP-240,HP Electronics 400,HP,Electronics,2
P00342542,COMP-HP-602,HP Computers 430,HP,Computers,1
P00314342,COMP-LEN-738,Lenovo Computers 973,Lenovo,Computers,15
P00310942,COMP-ASU-887,Asus Computers 739,Asus,Computers,14
P00060642,COMP-HP-552,HP Computers 718,HP,Computers,1
P00127142,ELEC-SAM-687,Samsung Electronics 833,Samsung,Electronics,5
P00349542,COMP-ASU-360,Asus Computers 602,Asus,Computers,14
P00104442,ELEC-HP-476,HP Electronics 364,HP,Electronics,2
P00307842,COMP-DEL-610,Dell Computers 327,Dell,Computers,13
P00271842,APP-SAM-885,Samsung Appliances 989,Samsung,Appliances,6
P00242942,COMP-LEN-385,Lenovo Computers 970,Lenovo,Computers,15
P00086542,ELEC-LG-329,LG Electronics 956,LG,Electronics,12
P00055342,COMP-ASU-753,Asus Computers 938,Asus,Computers,14
